League Name,Season ID,Season Year
Colombia Copa Colombia,6896,2022
Colombia Copa Colombia,8896,2023
Colombia Copa Colombia,11409,2024
Faroe Islands Faroe Islands Cup,2836,2019
Faroe Islands Faroe Islands Cup,4477,2020
Faroe Islands Faroe Islands Cup,5725,2021
Faroe Islands Faroe Islands Cup,7269,2022
Faroe Islands Faroe Islands Cup,9149,2023
Faroe Islands Faroe Islands Cup,11427,2024
Iceland Iceland Cup,2840,2019
Iceland Iceland Cup,4422,2020
Iceland Iceland Cup,5526,2021
Iceland Iceland Cup,7113,2022
Iceland Iceland Cup,9056,2023
Iceland Iceland Cup,11183,2024
Vietnam Vietnam Cup,2850,2019
Vietnam Vietnam Cup,4400,2020
Vietnam Vietnam Cup,5623,2021
Vietnam Vietnam Cup,6965,2022
Vietnam Vietnam Cup,9060,2023
Vietnam Vietnam Cup,10724,20232024
Vietnam Vietnam Cup,13597,20242025
Singapore Singapore Cup,2858,2019
Singapore Singapore Cup,8456,2022
Singapore Singapore Cup,10648,2023
Estonia Estonian Cup,2860,20192020
Estonia Estonian Cup,4509,20202021
Estonia Estonian Cup,5967,20212022
Estonia Estonian Cup,7423,20222023
Estonia Estonian Cup,9422,20232024
Estonia Estonian Cup,12582,20242025
Belgium Super League Women,2861,20192020
Belgium Super League Women,3181,20162017
Belgium Super League Women,3183,20152016
Belgium Super League Women,3192,20182019
Belgium Super League Women,3193,20172018
Belgium Super League Women,4696,20202021
Belgium Super League Women,6375,20212022
Belgium Super League Women,7763,20222023
Belgium Super League Women,9590,20232024
Belgium Super League Women,12142,20242025
Belarus Second Division Playoffs,2863,2019
Belarus Second Division Playoffs,8450,2022
Belarus Second Division Playoffs,10799,2023
Croatia 3. HNL West,2864,20192020
Croatia 3. HNL West,3201,20182019
Croatia 3. HNL West,3203,20172018
Croatia 3. HNL West,3205,20162017
Croatia 3. HNL West,4822,20202021
Croatia 3. HNL West,6391,20212022
Croatia 3. HNL West,8297,20222023
Croatia 3. HNL West,10157,20232024
Croatia 3. HNL West,13264,20242025
Croatia 3. HNL South,2865,20192020
Croatia 3. HNL South,3196,20182019
Croatia 3. HNL South,3197,20172018
Croatia 3. HNL South,4821,20202021
Croatia 3. HNL South,6452,20212022
Croatia 3. HNL South,8295,20222023
Croatia 3. HNL South,10314,20232024
Croatia 3. HNL South,13338,20242025
Croatia 3. HNL East,2866,20192020
Croatia 3. HNL East,4817,20202021
Croatia 3. HNL East,6390,20212022
Croatia 3. HNL East,8244,20222023
Croatia 3. HNL East,10202,20232024
Croatia 3. HNL East,13266,20242025
Croatia Croatian Football Cup,2867,20192020
Croatia Croatian Football Cup,4824,20202021
Croatia Croatian Football Cup,6454,20212022
Croatia Croatian Football Cup,7902,20222023
Croatia Croatian Football Cup,9946,20232024
Croatia Croatian Football Cup,13133,20242025
Georgia Erovnuli Liga 2,2869,2019
Georgia Erovnuli Liga 2,3681,2020
Georgia Erovnuli Liga 2,5520,2021
Georgia Erovnuli Liga 2,7023,2022
Georgia Erovnuli Liga 2,8956,2023
Georgia Erovnuli Liga 2,11134,2024
Georgia Liga 3,2870,2019
Georgia Liga 3,3331,2018
Georgia Liga 3,3332,2017
Georgia Liga 3,3333,2016
Georgia Liga 3,3334,20152016
Georgia Liga 3,3335,20142015
Georgia Liga 3,4523,2020
Georgia Liga 3,5601,2021
Georgia Liga 3,7022,2022
Georgia Liga 3,9053,2023
Georgia Liga 3,11137,2024
Georgia David Kipiani Cup,2871,2019
Georgia David Kipiani Cup,4649,2020
Georgia David Kipiani Cup,5734,2021
Georgia David Kipiani Cup,7390,2022
Georgia David Kipiani Cup,9330,2023
Georgia David Kipiani Cup,11939,2024
India Calcutta Premier Division A,2872,2019
India Calcutta Premier Division A,3106,2018
India Calcutta Premier Division A,3108,2017
India Calcutta Premier Division A,3109,20162017
India Calcutta Premier Division A,3111,20152016
India Calcutta Premier Division A,3113,20142015
India Calcutta Premier Division A,6657,2021
India Calcutta Premier Division A,8075,2022
India Calcutta Premier Division A,10607,2023
India Calcutta Premier Division A,13688,2024
Kazakhstan Kazakhstan Cup,2873,2019
Kazakhstan Kazakhstan Cup,3824,2020
Kazakhstan Kazakhstan Cup,5752,2021
Kazakhstan Kazakhstan Cup,7283,2022
Kazakhstan Kazakhstan Cup,9032,2023
Kazakhstan Kazakhstan Cup,11368,2024
Serbia Srpska Liga Belgrade,2875,20192020
Serbia Srpska Liga Belgrade,4601,20202021
Serbia Srpska Liga Belgrade,6429,20212022
Serbia Srpska Liga Belgrade,8333,20222023
Serbia Srpska Liga Belgrade,10222,20232024
Serbia Srpska Liga Belgrade,13126,20242025
Serbia Srpska Liga Vojvodina,2876,20192020
Serbia Srpska Liga Vojvodina,4603,20202021
Serbia Srpska Liga Vojvodina,6430,20212022
Serbia Srpska Liga Vojvodina,8334,20222023
Serbia Srpska Liga Vojvodina,10223,20232024
Serbia Srpska Liga Vojvodina,13130,20242025
Serbia Srpska Liga East,2877,20192020
Serbia Srpska Liga East,4607,20202021
Serbia Srpska Liga East,6437,20212022
Serbia Srpska Liga East,8335,20222023
Serbia Srpska Liga East,10224,20232024
Serbia Srpska Liga East,13131,20242025
Serbia Srpska Liga West,2878,20192020
Serbia Srpska Liga West,4608,20202021
Serbia Srpska Liga West,6438,20212022
Serbia Srpska Liga West,8336,20222023
Serbia Srpska Liga West,10231,20232024
Serbia Srpska Liga West,13137,20242025
Serbia Serbian Cup,2879,20182019
Serbia Serbian Cup,2928,20192020
Serbia Serbian Cup,5067,20202021
Serbia Serbian Cup,6615,20212022
Serbia Serbian Cup,8324,20222023
Serbia Serbian Cup,10639,20232024
Serbia Serbian Cup,13480,20242025
Bulgaria Bulgarian Cup,2880,20192020
Bulgaria Bulgarian Cup,4866,20202021
Bulgaria Bulgarian Cup,6153,20212022
Bulgaria Bulgarian Cup,8220,20222023
Bulgaria Bulgarian Cup,10495,20232024
Bulgaria Bulgarian Cup,13546,20242025
Israel Liga Alef,2881,20192020
Israel Liga Alef,3324,20182019
Israel Liga Alef,3326,20172018
Israel Liga Alef,3328,20162017
Israel Liga Alef,3329,20152016
Israel Liga Alef,3330,20142015
Israel Liga Alef,5059,20202021
Israel Liga Alef,6573,20212022
Israel Liga Alef,8116,20222023
Greece Gamma Ethniki Group 1,2909,20192020
Greece Gamma Ethniki Group 1,5025,20202021
Greece Gamma Ethniki Group 1,6738,20212022
Greece Gamma Ethniki Group 1,8600,20222023
Greece Gamma Ethniki Group 1,10442,20232024
Greece Gamma Ethniki Group 1,13414,20242025
Greece Gamma Ethniki Group 2,2910,20192020
Greece Gamma Ethniki Group 2,5027,20202021
Greece Gamma Ethniki Group 2,6742,20212022
Greece Gamma Ethniki Group 2,8601,20222023
Greece Gamma Ethniki Group 2,10444,20232024
Greece Gamma Ethniki Group 2,13412,20242025
Greece Gamma Ethniki Group 3,2913,20192020
Greece Gamma Ethniki Group 3,5030,20202021
Greece Gamma Ethniki Group 3,6741,20212022
Greece Gamma Ethniki Group 3,8603,20222023
Greece Gamma Ethniki Group 3,10450,20232024
Greece Gamma Ethniki Group 3,13418,20242025
Greece Gamma Ethniki Group 4,2915,20192020
Greece Gamma Ethniki Group 4,5032,20202021
Greece Gamma Ethniki Group 4,6740,20212022
Greece Gamma Ethniki Group 4,8605,20222023
Greece Gamma Ethniki Group 4,10451,20232024
Greece Gamma Ethniki Group 4,13413,20242025
Greece Gamma Ethniki Group 5,2917,20192020
Greece Gamma Ethniki Group 5,5033,20202021
Greece Gamma Ethniki Group 5,6743,20212022
Greece Gamma Ethniki Group 5,8608,20222023
Greece Gamma Ethniki Group 6,2919,20192020
Greece Gamma Ethniki Group 6,5035,20202021
Greece Gamma Ethniki Group 6,6745,20212022
Greece Gamma Ethniki Group 7,2923,20192020
Greece Gamma Ethniki Group 7,5037,20202021
Greece Gamma Ethniki Group 7,6744,20212022
Greece Gamma Ethniki Group 8,2925,20192020
Greece Gamma Ethniki Group 8,5049,20202021
Asia AFC Cup,2929,2019
Asia AFC Cup,3650,2020
Asia AFC Cup,5668,2021
Asia AFC Cup,7077,2022
Asia AFC Cup,9584,20232024
Asia AFC Cup,12906,20242025
Spain Copa Federacion,2930,20192020
Spain Copa Federacion,4202,20182019
Spain Copa Federacion,4203,20172018
Spain Copa Federacion,4206,20162017
Spain Copa Federacion,4208,20152016
Spain Copa Federacion,4209,20142015
Spain Copa Federacion,4210,20132014
Spain Copa Federacion,4213,20122013
Spain Copa Federacion,4214,20112012
Spain Copa Federacion,4216,20102011
Spain Copa Federacion,4217,20092010
Spain Copa Federacion,5256,20202021
Spain Copa Federacion,6721,20212022
Spain Copa Federacion,8432,20222023
Spain Copa Federacion,10684,20232024
Spain Copa Federacion,13607,20242025
England EFL Trophy,2933,20192020
England EFL Trophy,3886,20162017
England EFL Trophy,3965,20122013
England EFL Trophy,3966,20132014
England EFL Trophy,3967,20112012
England EFL Trophy,4072,20142015
England EFL Trophy,4079,20102011
England EFL Trophy,4082,20092010
England EFL Trophy,4826,20202021
England EFL Trophy,6052,20172018
England EFL Trophy,6159,20212022
England EFL Trophy,7435,20182019
England EFL Trophy,7724,20222023
England EFL Trophy,10019,20232024
England EFL Trophy,13299,20242025
Malaysia Malaysia Cup,2935,2019
Malaysia Malaysia Cup,5292,2020
Malaysia Malaysia Cup,6676,2021
Malaysia Malaysia Cup,8521,2022
Malaysia Malaysia Cup,9966,2023
Malaysia Malaysia Cup,13760,20242025
Iran Hazfi Cup,2937,20192020
Iran Hazfi Cup,5608,20202021
Iran Hazfi Cup,6929,20212022
Iran Hazfi Cup,8827,20222023
Iran Hazfi Cup,11113,20232024
Iran Hazfi Cup,13731,20242025
Kuwait Kuwait Premier League,2943,20192020
Kuwait Kuwait Premier League,5221,20202021
Kuwait Kuwait Premier League,6773,20212022
Kuwait Kuwait Premier League,8142,20222023
Kuwait Kuwait Premier League,10292,20232024
Kuwait Kuwait Premier League,12519,20242025
Kuwait Kuwait Division One,2944,20192020
Kuwait Kuwait Division One,5479,20202021
Kuwait Kuwait Division One,6774,20212022
Kuwait Kuwait Division One,8143,20222023
Kuwait Kuwait Division One,10460,20232024
Kuwait Kuwait Division One,13008,20242025
Bahrain Bahraini Premier League,2946,20192020
Bahrain Bahraini Premier League,5350,20202021
Bahrain Bahraini Premier League,6366,20212022
Bahrain Bahraini Premier League,8360,20222023
Bahrain Bahraini Premier League,10430,20232024
Bahrain Bahraini Premier League,13151,20242025
Palestine West Bank League,2950,20192020
Palestine West Bank League,3171,20172018
Palestine West Bank League,3172,20182019
Palestine West Bank League,3174,20152016
Palestine West Bank League,3274,20162017
Palestine West Bank League,5251,20202021
Palestine West Bank League,6686,20212022
Palestine West Bank League,8367,20222023
Palestine West Bank League,10376,20232024
San Marino Campionato Sammarinese,2952,20192020
San Marino Campionato Sammarinese,4897,20202021
San Marino Campionato Sammarinese,6612,20212022
San Marino Campionato Sammarinese,8141,20222023
San Marino Campionato Sammarinese,10296,20232024
San Marino Campionato Sammarinese,13349,20242025
Bosnia and Herzegovina Bosnia Cup,2955,20192020
Bosnia and Herzegovina Bosnia Cup,5078,20202021
Bosnia and Herzegovina Bosnia Cup,6646,20212022
Bosnia and Herzegovina Bosnia Cup,8479,20222023
Bosnia and Herzegovina Bosnia Cup,10703,20232024
Bosnia and Herzegovina Bosnia Cup,13718,20242025
Azerbaijan Azerbaidjan Cup,2956,20182019
Azerbaijan Azerbaidjan Cup,3091,20192020
Azerbaijan Azerbaidjan Cup,5347,20202021
Azerbaijan Azerbaidjan Cup,6771,20212022
Azerbaijan Azerbaidjan Cup,8528,20222023
Azerbaijan Azerbaidjan Cup,10885,20232024
Azerbaijan Azerbaidjan Cup,13702,20242025
Tunisia Tunisia Cup,2957,20182019
Tunisia Tunisia Cup,3709,20192020
Tunisia Tunisia Cup,5891,20202021
Tunisia Tunisia Cup,8880,20212022
Tunisia Tunisia Cup,9031,20222023
Tunisia Tunisia Cup,11107,20232024
Syria Syrian Premier League,2966,20192020
Syria Syrian Premier League,3182,20182019
Syria Syrian Premier League,3186,20162017
Syria Syrian Premier League,3188,20152016
Syria Syrian Premier League,3190,20142015
Syria Syrian Premier League,5202,20202021
Syria Syrian Premier League,6323,20212022
Syria Syrian Premier League,8027,20222023
Syria Syrian Premier League,10742,20232024
Syria Syrian Premier League,13525,20242025
Cyprus 3. Division,2976,20192020
Cyprus 3. Division,4015,20132014
Cyprus 3. Division,4017,20182019
Cyprus 3. Division,4019,20162017
Cyprus 3. Division,4025,20142015
Cyprus 3. Division,4026,20152016
Cyprus 3. Division,4870,20202021
Cyprus 3. Division,6560,20212022
Cyprus 3. Division,9169,20222023
Cyprus 3. Division,10386,20232024
Cyprus 3. Division,13279,20242025
Netherlands Eredivisie Women,2987,20192020
Netherlands Eredivisie Women,4887,20202021
Netherlands Eredivisie Women,6105,20212022
Netherlands Eredivisie Women,8433,20222023
Netherlands Eredivisie Women,10124,20232024
Netherlands Eredivisie Women,12771,20242025
Poland Ekstraliga Women,2992,20192020
Poland Ekstraliga Women,3981,20132014
Poland Ekstraliga Women,3982,20172018
Poland Ekstraliga Women,3984,20162017
Poland Ekstraliga Women,4600,20202021
Poland Ekstraliga Women,6291,20212022
Poland Ekstraliga Women,7806,20222023
Poland Ekstraliga Women,9790,20232024
Poland Ekstraliga Women,12630,20242025
England Isthmian Premier Division,2994,20192020
England Isthmian Premier Division,4922,20202021
England Isthmian Premier Division,6160,20212022
England Isthmian Premier Division,7855,20222023
England Isthmian Premier Division,9880,20232024
England Isthmian Premier Division,12818,20242025
England Northern Premier League,2995,20192020
England Northern Premier League,4930,20202021
England Northern Premier League,6166,20212022
England Northern Premier League,7903,20222023
England Northern Premier League,9881,20232024
England Northern Premier League,12816,20242025
England Southern League Premier Central,2996,20192020
England Southern League Premier Central,4926,20202021
England Southern League Premier Central,6167,20212022
England Southern League Premier Central,7904,20222023
England Southern League Premier Central,9886,20232024
England Southern League Premier Central,13156,20242025
Czech Republic 1. Liga Women,2999,20192020
Czech Republic 1. Liga Women,3158,20182019
Czech Republic 1. Liga Women,3160,20172018
Czech Republic 1. Liga Women,3161,20162017
Czech Republic 1. Liga Women,3162,20152016
Czech Republic 1. Liga Women,4712,20202021
Czech Republic 1. Liga Women,6252,20212022
Czech Republic 1. Liga Women,7762,20222023
Czech Republic 1. Liga Women,9651,20232024
Czech Republic 1. Liga Women,12420,20242025
England Womens FA Cup,3005,20192020
England Womens FA Cup,3892,20182019
England Womens FA Cup,3893,20172018
England Womens FA Cup,3961,20162017
England Womens FA Cup,3962,20152016
England Womens FA Cup,3963,20142015
England Womens FA Cup,3964,20132014
England Womens FA Cup,5276,20202021
England Womens FA Cup,6904,20212022
England Womens FA Cup,8664,20222023
England Womens FA Cup,10809,20232024
England Womens FA Cup,13666,20242025
Ukraine Ukrainian Women's Premier League,3006,20192020
Ukraine Ukrainian Women's Premier League,4750,20202021
Ukraine Ukrainian Women's Premier League,6127,20212022
Ukraine Ukrainian Women's Premier League,8321,20222023
Ukraine Ukrainian Women's Premier League,10068,20232024
Ukraine Ukrainian Women's Premier League,12763,20242025
Italy Coppa Italia Serie C,3008,20192020
Italy Coppa Italia Serie C,3913,20152016
Italy Coppa Italia Serie C,3914,20172018
Italy Coppa Italia Serie C,3915,20182019
Italy Coppa Italia Serie C,3918,20142015
Italy Coppa Italia Serie C,3919,20132014
Italy Coppa Italia Serie C,3921,20112012
Italy Coppa Italia Serie C,4239,20102011
Italy Coppa Italia Serie C,4240,20092010
Italy Coppa Italia Serie C,6406,20212022
Italy Coppa Italia Serie C,8429,20222023
Italy Coppa Italia Serie C,10687,20232024
Italy Coppa Italia Serie C,12537,20242025
Norway U19 Elite League,3010,2019
Norway U19 Elite League,5192,2020
Norway U19 Elite League,5499,2021
Norway U19 Elite League,7054,2022
Norway U19 Elite League,9451,2023
Norway U19 Elite League,11065,2024
Ivory Coast Ivory Coast Ligue 1,3013,20192020
Ivory Coast Ivory Coast Ligue 1,5685,20182019
Ivory Coast Ivory Coast Ligue 1,5686,20172018
Ivory Coast Ivory Coast Ligue 1,5687,20162017
Ivory Coast Ivory Coast Ligue 1,5776,20202021
Ivory Coast Ivory Coast Ligue 1,6756,20212022
Ivory Coast Ivory Coast Ligue 1,8471,20222023
Ivory Coast Ivory Coast Ligue 1,10755,20232024
Ivory Coast Ivory Coast Ligue 1,13294,20242025
Spain Primera Division Women,3017,20192020
Spain Primera Division Women,3132,20182019
Spain Primera Division Women,3133,20172018
Spain Primera Division Women,3134,20162017
Spain Primera Division Women,3135,20152016
Spain Primera Division Women,4260,20142015
Spain Primera Division Women,4261,20102011
Spain Primera Division Women,4262,20132014
Spain Primera Division Women,4264,20092010
Spain Primera Division Women,4265,20122013
Spain Primera Division Women,4269,20112012
Spain Primera Division Women,5200,20202021
Spain Primera Division Women,6216,20212022
Spain Primera Division Women,8206,20222023
Spain Primera Division Women,10125,20232024
Spain Primera Division Women,13336,20242025
Saudi Arabia Kings Cup,3021,20192020
Saudi Arabia Kings Cup,5372,20202021
Saudi Arabia Kings Cup,6787,20212022
Saudi Arabia Kings Cup,8877,20222023
Saudi Arabia Kings Cup,9926,20232024
Saudi Arabia Kings Cup,12144,20242025
England FA Womens National League Cup,3025,20192020
England FA Womens National League Cup,3935,20172018
England FA Womens National League Cup,3939,20182019
England FA Womens National League Cup,3944,2016
England FA Womens National League Cup,3947,2015
England FA Womens National League Cup,3955,2014
England FA Womens National League Cup,5170,20202021
England FA Womens National League Cup,6650,20212022
England FA Womens National League Cup,8368,20222023
England FA Womens National League Cup,10532,20232024
England FA Womens National League Cup,13566,20242025
Paraguay Copa Paraguay,3026,2019
Paraguay Copa Paraguay,6696,2021
Paraguay Copa Paraguay,8523,2022
Paraguay Copa Paraguay,9411,2023
Paraguay Copa Paraguay,12428,2024
Bahrain Bahraini Kings Cup,3031,20192020
Bahrain Bahraini Kings Cup,5316,20202021
Bahrain Bahraini Kings Cup,6368,20212022
Bahrain Bahraini Kings Cup,8365,20222023
Bahrain Bahraini Kings Cup,10820,20232024
Sweden Elitettan Women,3033,2019
Sweden Elitettan Women,3843,2020
Sweden Elitettan Women,5575,2021
Sweden Elitettan Women,7165,2022
Sweden Elitettan Women,8886,2023
Sweden Elitettan Women,10989,2024
Sweden Elitettan Women,14006,2025
Finland Naisten Liiga Women,3036,2019
Finland Naisten Liiga Women,3287,2018
Finland Naisten Liiga Women,3288,2017
Finland Naisten Liiga Women,3289,2016
Finland Naisten Liiga Women,3290,2015
Finland Naisten Liiga Women,3294,2014
Finland Naisten Liiga Women,4442,2020
Finland Naisten Liiga Women,5480,2021
Finland Naisten Liiga Women,7273,2022
Finland Naisten Liiga Women,8957,2023
Finland Naisten Liiga Women,11159,2024
Switzerland Nationalliga A Women,3038,20192020
Switzerland Nationalliga A Women,3283,20182019
Switzerland Nationalliga A Women,3284,20172018
Switzerland Nationalliga A Women,3285,20162017
Switzerland Nationalliga A Women,3286,20152016
Switzerland Nationalliga A Women,4634,20202021
Switzerland Nationalliga A Women,6321,20212022
Switzerland Nationalliga A Women,7781,20222023
Switzerland Nationalliga A Women,9723,20232024
Switzerland Nationalliga A Women,12596,20242025
Belgium 1st National Women,3040,20192020
Belgium 1st National Women,3163,20182019
Belgium 1st National Women,3164,20172018
Belgium 1st National Women,3165,20162017
Belgium 1st National Women,3168,20152016
Belgium 1st National Women,4700,20202021
Belgium 1st National Women,6376,20212022
Belgium 1st National Women,7861,20222023
Belgium 1st National Women,9806,20232024
Belgium 1st National Women,12947,20242025
Italy Serie A Women,3042,20192020
Italy Serie A Women,3136,20182019
Italy Serie A Women,3138,20172018
Italy Serie A Women,3139,20162017
Italy Serie A Women,3140,20152016
Italy Serie A Women,4654,20202021
Italy Serie A Women,6498,20212022
Italy Serie A Women,8018,20222023
Italy Serie A Women,10467,20232024
Italy Serie A Women,12586,20242025
Italy Coppa Italia Women,3043,20192020
Italy Coppa Italia Women,3922,20182019
Italy Coppa Italia Women,3924,20172018
Italy Coppa Italia Women,3926,20122013
Italy Coppa Italia Women,3927,20102011
Italy Coppa Italia Women,3928,20142015
Italy Coppa Italia Women,3930,20132014
Italy Coppa Italia Women,3931,20152016
Italy Coppa Italia Women,4848,20202021
Italy Coppa Italia Women,6674,20212022
Italy Coppa Italia Women,8361,20222023
Italy Coppa Italia Women,10533,20232024
Italy Coppa Italia Women,13075,20242025
Romania Liga 1 Women,3045,20192020
Romania Liga 1 Women,3340,20182019
Romania Liga 1 Women,3341,20172018
Romania Liga 1 Women,3342,20162017
Romania Liga 1 Women,3343,20152016
Romania Liga 1 Women,4851,20202021
Romania Liga 1 Women,6588,20212022
Romania Liga 1 Women,8204,20222023
Romania Liga 1 Women,10362,20232024
Romania Liga 1 Women,13049,20242025
Cuba Cuban Primera Division,3051,2019
Cuba Cuban Primera Division,3107,2018
Cuba Cuban Primera Division,3110,2017
Cuba Cuban Primera Division,3112,2016
Cuba Cuban Primera Division,3114,2015
Cuba Cuban Primera Division,3115,2014
Cuba Cuban Primera Division,3867,20192020
Cuba Cuban Primera Division,7394,2022
Cuba Cuban Primera Division,9019,2023
Cuba Cuban Primera Division,11192,2024
Asia AFC U23 Championship,3057,2020
Asia AFC U23 Championship,4084,2018
Asia AFC U23 Championship,4090,2016
Asia AFC U23 Championship,7184,2022
Asia AFC U23 Championship,10882,2024
Poland Central Youth League,3059,20192020
Poland Central Youth League,3985,20182019
Poland Central Youth League,3990,20142015
Poland Central Youth League,3992,20152016
Poland Central Youth League,4593,20202021
Poland Central Youth League,6296,20212022
Poland Central Youth League,8102,20222023
Poland Central Youth League,9897,20232024
Poland Central Youth League,12796,20242025
Denmark Reserve League,3061,20192020
Denmark Reserve League,3221,20182019
Denmark Reserve League,3225,20172018
Denmark Reserve League,3228,20162017
Denmark Reserve League,3229,20152016
Denmark Reserve League,4685,20202021
Denmark Reserve League,6753,20212022
Belgium Reserve Pro League,3063,20192020
Belgium Reserve Pro League,3232,20182019
Belgium Reserve Pro League,3233,20172018
Belgium Reserve Pro League,3234,20162017
Belgium Reserve Pro League,3235,20152016
Belgium Reserve Pro League,3236,20142015
Belgium Reserve Pro League,3237,20132014
Belgium Reserve Pro League,4652,20202021
Belgium Reserve Pro League,6370,20212022
Belgium Reserve Pro League,7854,20222023
Belgium Reserve Pro League,10311,20232024
Belgium Reserve Pro League,13200,20242025
Australia A-League Women,3067,20192020
Australia A-League Women,3149,20182019
Australia A-League Women,3150,20172018
Australia A-League Women,3151,20162017
Australia A-League Women,3152,20152016
Australia A-League Women,3153,20142015
Australia A-League Women,5368,20202021
Australia A-League Women,6640,20212022
Australia A-League Women,8434,20222023
Australia A-League Women,10555,20232024
Australia A-League Women,13590,20242025
England Premier League Cup U23,3071,20192020
England Premier League Cup U23,3259,20182019
England Premier League Cup U23,3260,20172018
England Premier League Cup U23,3261,20162017
England Premier League Cup U23,3880,20152016
England Premier League Cup U23,6054,20132014
England Premier League Cup U23,6634,20212022
England Premier League Cup U23,7458,20142015
England Premier League Cup U23,8225,20222023
England Premier League Cup U23,10297,20232024
England Premier League Cup U23,13391,20242025
International FIFA U17 World Cup,3074,2019
Australia Y-League,3084,20192020
Australia Y-League,3154,20172018
Australia Y-League,3155,20182019
Australia Y-League,3156,20162017
Australia Y-League,3157,20152016
Australia Y-League,3159,20142015
Vietnam Women's National League,3086,2019
Vietnam Women's National League,4836,2020
Vietnam Women's National League,5873,2021
Vietnam Women's National League,8231,2022
Vietnam Women's National League,10748,2023
Vietnam Women's National League,11444,2024
Belgium Reserve Pro League 2,3090,20192020
Belgium Reserve Pro League 2,4792,20202021
Belgium Reserve Pro League 2,6553,20212022
Belgium U21 Cup,3095,20192020
Belgium U21 Cup,6554,20212022
Belgium U21 Cup,8056,20222023
Cameroon Elite One,3098,20192020
Cameroon Elite One,3099,2019
Cameroon Elite One,3100,2018
Cameroon Elite One,3101,2017
Cameroon Elite One,3102,2016
Cameroon Elite One,3104,2015
Cameroon Elite One,3105,2014
Cameroon Elite One,6060,20202021
Cameroon Elite One,7607,2022
Cameroon Elite One,8567,20222023
Cameroon Elite One,10714,20232024
Cameroon Elite One,13798,20242025
France National 3 Group I,3223,20192020
France National 3 Group I,4734,20202021
France National 3 Group I,6469,20212022
France National 3 Group I,8042,20222023
France National 3 Group I,10177,20232024
France National 3 Group I,12921,20242025
France National 3 Group H,3231,20192020
France National 3 Group H,4740,20202021
France National 3 Group H,6472,20212022
France National 3 Group H,8039,20222023
France National 3 Group H,10184,20232024
France National 3 Group H,12913,20242025
France National 3 Group A,3238,20192020
France National 3 Group A,4738,20202021
France National 3 Group A,6471,20212022
France National 3 Group A,8040,20222023
France National 3 Group A,10181,20232024
France National 3 Group A,12917,20242025
France National 3 Group F,3239,20192020
France National 3 Group F,4732,20202021
France National 3 Group F,6468,20212022
France National 3 Group F,8041,20222023
France National 3 Group F,10179,20232024
France National 3 Group F,12907,20242025
France National 3 Group D,3240,20192020
France National 3 Group D,3251,20192020
France National 3 Group D,4743,20202021
France National 3 Group D,6467,20212022
France National 3 Group D,8022,20222023
France National 3 Group D,10185,20232024
France National 3 Group D,12926,20242025
France National 3 Group K,3241,20192020
France National 3 Group K,4727,20202021
France National 3 Group K,6465,20212022
France National 3 Group K,8043,20222023
France National 3 Group K,10169,20232024
France National 3 Group E,3242,20192020
France National 3 Group E,4725,20202021
France National 3 Group E,6464,20212022
France National 3 Group E,8025,20222023
France National 3 Group E,10172,20232024
France National 3 Group E,12929,20242025
France National 3 Group M,3243,20192020
France National 3 Group M,4723,20202021
France National 3 Group M,6463,20212022
France National 3 Group M,8044,20222023
France National 3 Group L,3247,20192020
France National 3 Group L,3249,20192020
France National 3 Group L,4741,20202021
France National 3 Group L,6473,20212022
France National 3 Group L,8045,20222023
Antigua and Barbuda ABFA Premier League,3263,20192020
Antigua and Barbuda ABFA Premier League,8736,20222023
Antigua and Barbuda ABFA Premier League,10873,20232024
Antigua and Barbuda ABFA Premier League,13720,20242025
Belize Belize Premier League,3265,20192020
Belize Belize Premier League,6817,20212022
Belize Belize Premier League,7983,20222023
Belize Belize Premier League,10303,20232024
Belize Belize Premier League,13088,20242025
Russia PFL,3266,20182019
Russia PFL,3267,20172018
Russia PFL,3268,20162017
Russia PFL,3272,20152016
Russia PFL,3276,20142015
Russia PFL,3862,20192020
Russia PFL,4573,20202021
Russia PFL,8490,20222023
Benin Championnat National,3271,20192020
Benin Championnat National,5549,2021
Benin Championnat National,6892,20212022
Benin Championnat National,9319,20222023
Benin Championnat National,10767,20232024
Benin Championnat National,13620,20242025
Bermuda Bermudian Premier Division,3277,20192020
Bermuda Bermudian Premier Division,5002,20202021
Bermuda Bermudian Premier Division,6770,20212022
Bermuda Bermudian Premier Division,8448,20222023
Bermuda Bermudian Premier Division,10692,20232024
Bermuda Bermudian Premier Division,13660,20242025
Brazil Carioca 1,3293,2019
Brazil Carioca 1,3504,2020
Brazil Carioca 1,5412,2021
Brazil Carioca 1,6884,2022
Brazil Carioca 1,8869,2023
Brazil Carioca 1,10887,2024
Brazil Carioca 1,13803,2025
Brazil Gaucho 1,3295,2019
Brazil Gaucho 1,3544,2020
Brazil Gaucho 1,5391,2021
Brazil Gaucho 1,6886,2022
Brazil Gaucho 1,8616,2023
Brazil Gaucho 1,10896,2024
Brazil Gaucho 1,13939,2025
Montenegro Montenegrin Second League,3297,20182019
Montenegro Montenegrin Second League,3299,20172018
Montenegro Montenegrin Second League,3300,20162017
Montenegro Montenegrin Second League,3301,20152016
Montenegro Montenegrin Second League,3302,20142015
Montenegro Montenegrin Second League,4407,20192020
Montenegro Montenegrin Second League,4772,20202021
Montenegro Montenegrin Second League,5973,20212022
Montenegro Montenegrin Second League,7474,20222023
Montenegro Montenegrin Second League,9599,20232024
